text,occurrence_count
last presidential election,12.0
presidential vote,12.0
hydrogen peroxide,12.0
best schools,12.0
extinguishers,12.0
midnight crash,12.0
first pope,12.0
high fashion,12.0
different markets,12.0
medical mask,12.0
film festivals,12.0
football talents,12.0
exclusive performances,12.0
largest contributor,12.0
sages,12.0
exciting hangout lunch,12.0
global experts,12.0
floriculture,12.0
investment deals,12.0
mortal forms,12.0
almost every country,12.0
rip-offs,12.0
cassava flour,12.0
shrimps,12.0
local reporters,12.0
infected patients,12.0
arm-wrestling,12.0
grocery stores,12.0
political party financiers,12.0
borborbor,12.0
renowned artists,12.0
amateur boxing,12.0
cruise missiles,12.0
live streams,12.0
shillings,12.0
rice prices,12.0
toothpicks,12.0
complex carbohydrates,12.0
fuel supplies,12.0
weightlifters,12.0
national power grid,12.0
new voices,12.0
inventories,12.0
club captain,12.0
entire citizenry,12.0
water sports,12.0
black pepper,12.0
ceiling fans,12.0
customs authorities,12.0
emergency officials,12.0
joint press briefing,12.0
sustainable products,12.0
state security operatives,12.0
agricultural goods,12.0
cocoa paste,12.0
foreign residents,12.0
ruling class,12.0
sexual assault accusers,12.0
big company,12.0
paedophiles,12.0
movie roles,12.0
patient complaints,12.0
alleged phone,12.0
sausage,12.0
white bread,12.0
cassava fufu,12.0
media community,12.0
joint meeting,12.0
newly sworn-in board,12.0
dengue,12.0
drug addict,11.0
transport energy,11.0
larger community,11.0
forecourt,11.0
tobacco,11.0
two-year deal,11.0
countless lives,11.0
credit rating agencies,11.0
thunder,11.0
telecom companies,11.0
robbery incident,11.0
second runner-up,11.0
buffer zone,11.0
former speaker,11.0
various tertiary institutions,11.0
shift system,11.0
clerks,11.0
nearby town,11.0
communication minister,11.0
news media,11.0
staircase,11.0
double-track,11.0
various courts,11.0
community representatives,11.0
training forms,11.0
arresting officers,11.0
wanted persons,11.0
canned tuna,11.0
entire place,11.0
aviation experts,11.0
conference grounds,11.0
six pieces,11.0
trained lawyer,11.0
outspoken legislator,11.0
broadcasting space,11.0
debit cards,11.0
energy-efficient appliances,11.0
savers,11.0
tennis world,11.0
federal workers,11.0
one employee,11.0
fizzy drinks,11.0
banking agents,11.0
three shows,11.0
renal diseases,11.0
salaried workers,11.0
digital payment solutions,11.0
small business clinics,11.0
international trade exhibitions,11.0
unmanned aerial vehicles,11.0
precinct,11.0
exit door,11.0
hoes,11.0
ceramic tiles,11.0
gospel industry,11.0
solemn wreath-laying ceremony,11.0
military fatigues,11.0
beading,11.0
gated communities,11.0
straws,11.0
following channels,11.0
mucus,11.0
greatest footballers,11.0
present administration,11.0
rising electricity bills,11.0
washing powder,11.0
plane maker,11.0
three match points,11.0
one space,11.0
starved nation,11.0
relays,11.0
professional nurse,11.0
major producer,11.0
baby diapers,11.0
two protesters,11.0
top right corner,11.0
lounges,11.0
two heads,11.0
highlife musician,11.0
four titles,11.0
disadvantaged communities,11.0
nearby house,11.0
learned judge,11.0
local ecosystems,11.0
gauntlet,11.0
five-day singing marathon,11.0
clear consumables,11.0
manure,11.0
business person,11.0
petty trader,11.0
quality food products,11.0
long-time girlfriend,11.0
civilian lives,11.0
body fat,11.0
historical landmarks,11.0
economic agents,11.0
grapefruit,11.0
rural banking industry,11.0
fried plantain,11.0
first beneficiaries,11.0
leaked intimate video,11.0
librarians,11.0
sanctuaries,11.0
scrap metal,11.0
unaccredited tertiary institutions,11.0
chest pains,11.0
state vehicles,11.0
satisfied customers,11.0
lead poisoning,11.0
two packs,11.0
surgical gloves,11.0
community meetings,11.0
two stages,11.0
entire sector,11.0
celebrities premieres,11.0
essential healthcare,11.0
banking professionals,11.0
nine men,11.0
fungicides,11.0
bad place,11.0
unprintable words,11.0
international financiers,11.0
unauthorised movies,11.0
pumpkin,11.0
valuable platform,11.0
seven shops,11.0
film screenings,11.0
sunk fishing vessel,11.0
firearm assault,11.0
seven other people,11.0
key hub,11.0
immunisations,11.0
long arm,11.0
weak school,11.0
certain players,11.0
doughnuts,11.0
peasant farmer,11.0
red-light district,11.0
balanced diets,11.0
joint press statement,11.0
salvaged vehicles,11.0
one basket,11.0
three passengers,11.0
hibiscus extract,11.0
third arm,11.0
footballing world,11.0
final shortlist,11.0
richest people,11.0
avocado oil,11.0
obscene material,11.0
continental champions,11.0
southwest,11.0
world-class athletes,11.0
convicted felon,11.0
fuel tankers,11.0
heatstroke,11.0
bottom left corner,11.0
company spokesperson,11.0
best school,11.0
junior officers,11.0
upcoming parliamentary elections,11.0
non-essential shops,11.0
kidney stones,11.0
first spot,11.0
anti-corruption campaigners,11.0
lower part,11.0
gold nuggets,11.0
tropical cyclones,11.0
sought-after consultant,11.0
follow-up post,11.0
southern town,11.0
late officer,11.0
telecommunications services,11.0
different age groups,11.0
week-long road trip,11.0
lithium mining agreement,11.0
laboratory technicians,11.0
northern province,11.0
news brief,11.0
one episode,11.0
abusive person,11.0
smart technologies,11.0
excavator operator,11.0
halftime whistle,11.0
final consumer,11.0
roasted corn,11.0
treated water,11.0
cherelles,11.0
family gatherings,11.0
critical injuries,11.0
honorary doctorates,11.0
butyrate,11.0
designated free zone,11.0
debit transaction,11.0
pipeline theft,11.0
serious knee injury,11.0
particular political party,11.0
designated spaces,11.0
soybean oil,11.0
red palm oil,11.0
touts,11.0
four armed men,11.0
event vendors,11.0
red clay,11.0
women-led agribusinesses,11.0
modern farming techniques,11.0
two birds,11.0
drought conditions,11.0
lymphatic filariasis,11.0
bodily injury,11.0
particularly young people,11.0
interactive installations,11.0
movie screenings,11.0
certain persons,11.0
award-winning rapper,11.0
petrochemicals,11.0
online media,11.0
two-way street,11.0
commercial farmers,11.0
toilet rolls,11.0
nearby building,11.0
tree planting drive,11.0
next pope,11.0
winning school,11.0
air traffic controllers,11.0
second respondent,11.0
whole generation,11.0
one document,11.0
illicit ammunition,11.0
two defenders,11.0
multiple injuries,11.0
oil drilling,11.0
spiritualists,11.0
starting line,11.0
online classes,11.0
halitosis,11.0
school feeding programs,11.0
major destination,11.0
staff salaries,11.0
domestic supply,11.0
upstream industry,11.0
urban transportation,11.0
rising visual storytellers,11.0
phototherapy machines,11.0
illegal firearms,11.0
reputable auditing firm,11.0
paediatrics,11.0
two examples,11.0
data points,11.0
competitive matches,11.0
stepping stones,11.0
brain cancer,11.0
wild dog,11.0
motoring public,11.0
closest challenger,11.0
union congress,11.0
male sex workers,11.0
horticultural sector,11.0
one silver,11.0
prolonged droughts,11.0
last government,11.0
similar attack,11.0
inadequate facilities,11.0
popular figure,11.0
regular health check-ups,11.0
midnight,11.0
antigen tests,11.0
youngest person,11.0
inadequate housing,11.0
earlier attempts,11.0
duplicate key,11.0
former sanitation minister,11.0
outdooring,10.0
genetically modified organisms,10.0
undergraduate postgraduate,10.0
striking nurses,10.0
lice,10.0
numerous songs,10.0
interim boss,10.0
young agripreneurs,10.0
televised speech,10.0
marketing tool,10.0
different women,10.0
crannies,10.0
one session,10.0
two concerts,10.0
inspiring people,10.0
power losses,10.0
grown woman,10.0
kanyewest,10.0
machete,10.0
insurance sector,10.0
full report,10.0
wildfires,10.0
screenshots,10.0
iceberg,10.0
expired rice,10.0
showbiz circles,10.0
greatest players,10.0
educationist,10.0
veteran journalist,10.0
alarm bells,10.0
southeast,10.0
first slot,10.0
medical teams,10.0
cockpit voice recorder,10.0
two ladies,10.0
yen,10.0
motivational speaker,10.0
case management conference,10.0
suspected armed robbers,10.0
mining giant,10.0
colourful event,10.0
pulp,10.0
youth leader,10.0
two presidents,10.0
free zones,10.0
instructor,10.0
tartan tracks,10.0
sitting government,10.0
similar statement,10.0
engine oil,10.0
direct jobs,10.0
media productions,10.0
acid reflux,10.0
respiratory symptoms,10.0
pharmaceutical sector,10.0
state-owned properties,10.0
four presidents,10.0
study materials,10.0
whisker,10.0
official signing ceremony,10.0
candid interview,10.0
one currency,10.0
superb save,10.0
space technology,10.0
plywood,10.0
aerial logistics,10.0
decent homes,10.0
water purification,10.0
social media video,10.0
playoff round,10.0
air traffic,10.0
four parcels,10.0
superior courts,10.0
prospecting licences,10.0
constituency offices,10.0
oldest person,10.0
agri-tech,10.0
largest wildfire,10.0
modern agriculture,10.0
smart metering,10.0
household waste,10.0
mobile money industry,10.0
manual labour,10.0
innovative green solutions,10.0
emotional interview,10.0
plier,10.0
mosquito coils,10.0
municipal police commander,10.0
following days,10.0
local health officials,10.0
two pending applications,10.0
virtual learning,10.0
cocoa cooperatives,10.0
late lawyer,10.0
supplementary readers,10.0
active citizens,10.0
medical forms,10.0
space agency,10.0
alternative markets,10.0
terrorist organizations,10.0
various diseases,10.0
televised broadcast,10.0
sanitary industry,10.0
forensic experts,10.0
latest country,10.0
second-class citizens,10.0
thermal energy,10.0
shipping containers,10.0
schistosomiasis,10.0
recycled plastic,10.0
lymphoma,10.0
modern markets,10.0
powerful engine,10.0
best third-placed teams,10.0
train derailment,10.0
reputable organizations,10.0
receiver,10.0
naira currency,10.0
anniversary event,10.0
broadband infrastructure,10.0
one lane,10.0
silver screen,10.0
currently married women,10.0
national armwrestling team,10.0
street carnivals,10.0
past fortnight,10.0
poorer nations,10.0
lovely wife,10.0
mostly children,10.0
late legislator,10.0
cultural enthusiasts,10.0
missing aircraft,10.0
four regional contenders,10.0
eco-friendly materials,10.0
oxygen therapy,10.0
raw bauxite,10.0
foreperson,10.0
police uniforms,10.0
rights advocates,10.0
certain medications,10.0
egg yolks,10.0
fruit bats,10.0
entire globe,10.0
working royal,10.0
cleanest city,10.0
external investors,10.0
especially pregnant women,10.0
transgender woman,10.0
award-winning actor,10.0
deprived children,10.0
cold storage facilities,10.0
one gentleman,10.0
four females,10.0
whatever money,10.0
worst affected areas,10.0
late head,10.0
global cocoa industry,10.0
media experts,10.0
radio tour,10.0
remote jobs,10.0
medical laboratory managers,10.0
nearest hospital,10.0
cigarette smoke,10.0
kaolin,10.0
healthy snacks,10.0
leafy greens,10.0
eighth game,10.0
special prizes,10.0
computer games,10.0
hippocampus,10.0
sovereign bonds,10.0
external sites,10.0
top-flight football,10.0
two silver medals,10.0
liquefied natural gas,10.0
tennis shoes,10.0
topmost prize,10.0
two dominant parties,10.0
three different women,10.0
food enthusiasts,10.0
new highlife,10.0
iconic musician,10.0
international calls,10.0
student front,10.0
wheelchair racing,10.0
plastic production,10.0
compensation payments,10.0
two complainants,10.0
fatty foods,10.0
road medians,10.0
by-product,10.0
suspected site,10.0
industrial salt hub,10.0
thick black smoke,10.0
sunflower,10.0
police patrols,10.0
different versions,10.0
canned fish,10.0
probe committee,10.0
multiple master keys,10.0
sportswomen,10.0
agricultural workers,10.0
local councils,10.0
stilts,10.0
third complainant,10.0
commercial motorbikes,10.0
real culprits,10.0
customer visits,10.0
black attire,10.0
flip-flops,10.0
incoming minister,10.0
cowpeas,10.0
humanitarian workers,10.0
bikinis,10.0
five females,10.0
green building,10.0
avid country traveler,10.0
massive protest,10.0
oil theft,10.0
container ships,10.0
flat feet,10.0
rotation nurse,10.0
notaries,10.0
learned trial judge,10.0
current bill,10.0
biggest artists,10.0
district police command,10.0
borga,10.0
future presidents,10.0
vocational institutions,10.0
strong squad,10.0
settlement banks,10.0
one representative,10.0
passport services,10.0
popular waakye vendor,10.0
non-executive directors,10.0
richer countries,10.0
government assets,10.0
home fitness,10.0
sustainable kitchen project,10.0
online forums,10.0
first-time offenders,10.0
broad smile,10.0
canned foods,10.0
titanium,10.0
farm road projects,10.0
nearby shop,10.0
free data,10.0
middle-income earners,10.0
nicotine pouches,10.0
spinners,10.0
low-cost housing,10.0
formal banking system,10.0
local experts,10.0
lower back pain,10.0
music-loving duchess,10.0
multiple states,10.0
beauty care products,10.0
polling booths,10.0
skilled trades,10.0
theatre films,10.0
exclusive tour,10.0
poll workers,10.0
photojournalist,10.0
national finals,10.0
greatest musicians,10.0
deported migrants,10.0
nose rings,10.0
anklets,10.0
rap lyrics,10.0
true patriot,10.0
young protesters,10.0
peer educators,10.0
biggest contributor,10.0
playbacks,10.0
contact tracers,10.0
human shields,10.0
negative test,10.0
workmen,10.0
global tournament,10.0
conflict area,10.0
private sector organizations,10.0
vehicle registration,10.0
ruble,10.0
available land,10.0
one evening,10.0
cancer treatments,10.0
manufacturing jobs,10.0
separate rooms,10.0
two bronze medals,10.0
leading experts,10.0
local startups,10.0
deviants,10.0
similar systems,10.0
faith groups,10.0
arginine,10.0
international clients,10.0
even more communities,10.0
unqualified player,10.0
side-netting,10.0
worst-affected areas,10.0
new governments,10.0
five girls,10.0
collage,10.0
home seekers,10.0
border controls,10.0
disadvantaged groups,10.0
big hole,10.0
four mobile phones,10.0
metal detectors,10.0
mental health professional,10.0
pampers,10.0
expired vaccines,10.0
di continent,10.0
controversial figure,10.0
office furniture,10.0
multiple rounds,10.0
team player,10.0
rheumatoid arthritis,10.0
risky bets,10.0
road traffic deaths,10.0
helicopter crash disaster,10.0
official media platform,10.0
entire student body,10.0
blood clotting,10.0
aerobics session,10.0
metal containers,10.0
cheap goods,10.0
affordable internet,10.0
passenger vehicles,10.0
bar operators,10.0
smaller firms,10.0
southern province,10.0
vaccine exports,10.0
mobile clinics,10.0
self-employed workers,10.0
labour movement,10.0
poor schools,10.0
needed facilities,10.0
naphtha,10.0
aspiring leaders,10.0
embattled minister,10.0
vibrant private sector,10.0
